D,L,NC,W,dob,fname,height,lname,name,reach,sapm,slpm,stance,str_acc,str_def,sub_avg,td_acc,td_avg,td_def,weight,year_counts,15_rec,16_rec,17_rec,18_rec,reach_height_ratio,reach_weight_ratio,weight_class,age,age_z,reach_z,height_z,sapm_z,slpm_z,str_acc_z,sub_avg_z,td_acc_z,td_avg_z,td_def_z,win_perc,total_fights,brawl_score,strike_diff,strike_ratio
0,8,1,16,1985-06-11,Daron,68.0,Cruickshank,Daron Cruickshank,72.0,2.98,2.88,Switch,0.38,,0.2,0.41,2.04,0.6,155,"[2, 1, 0, 0]",2,1,0,0,1.0588235294117647,0.4645161290322581,155,33.04931506849315,0.3295455431559409,0.22427164374875816,-1.20721481050575,-0.26170858259215113,-0.22079329435416045,-0.3811948611360104,-0.5571235344429503,0.22120300965420361,0.34559953206482347,0.178021027006214,0.6666666666666666,25,5.859999999999999,-0.10000000000000009,0.9664429530201342
0,3,0,9,1989-10-25,Danielle,60.0,Taylor,Danielle Taylor,60.0,2.85,2.87,Orthodox,0.29,,0.0,0.25,0.25,0.75,115,"[0, 2, 1, 2]",0,2,1,2,1.0,0.5217391304347826,115,28.673972602739727,-0.42634098803624443,-2.2413675558362156,-2.172891981671609,-0.706817023532786,-0.5759072054885326,-1.2696114909658722,-0.4423943253258874,-0.4515105481435536,-0.8123678314021798,0.9940702966500612,0.75,12,5.720000000000001,0.020000000000000018,1.0070175438596491
0,0,0,4,1993-07-05,Luis,,Pena,Luis Pena,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,155,"[0, 0, 0, 1]",0,0,0,1,,,155,24.97808219178082,-1.912835373785005,,,-2.3663414451288505,-2.0656200410942147,-4.540658466383153,-0.8849781246706946,-1.4372538261547392,-1.1054409903006104,-1.994696486099505,1.0,4,0.0,0.0,
0,5,0,19,1981-11-27,Ryan,73.0,Jimmo,Ryan Jimmo,73.0,2.77,3.12,Orthodox,0.66,,0.0,0.28,0.45,0.87,205,"[1, 0, 0, 0]",1,0,0,0,1.0,0.35609756097560974,205,36.58904109589041,0.7777173494029584,-1.0643631530269269,-0.44561835846520625,-0.4656868550413183,-0.3352926080071599,1.955786167385732,-0.48917308368814894,-0.1837501089624534,-0.6753325663114259,1.0091934064903514,0.7916666666666666,24,5.890000000000001,0.3500000000000001,1.1263537906137184
0,5,0,18,1984-01-30,Junior,76.0,Dos Santos,Junior Dos Santos,77.0,3.32,4.89,Orthodox,0.49,,0.1,0.62,0.41,0.8,238,"[1, 1, 1, 1]",1,1,1,1,1.013157894736842,0.3235294117647059,265,34.413698630136984,0.0350648156603667,-0.016827499307864483,0.589393814389711,0.04116532536850718,1.323716769236394,0.27667011251399576,-0.5345623206419717,0.8736839978766281,-0.6024797768414055,0.6476093976568118,0.782608695652174,23,8.209999999999999,1.5699999999999998,1.4728915662650601
0,3,0,3,1980-12-17,Charlie,71.0,Ward,Charlie Ward,73.0,7.21,1.64,Orthodox,0.19,,0.0,0.0,0.0,0.0,170,"[0, 1, 1, 0]",0,1,1,0,1.028169014084507,0.4294117647058823,170,37.534246575342465,1.268301406130347,-0.17872344635051282,-0.24404640907344774,3.006361501520322,-0.41098221204955315,-2.3948856070557083,-0.6855542864217495,-1.4660400230700807,-1.103823232966271,-2.3215914266164317,0.5,6,8.85,-5.57,0.22746185852981968
0,4,1,14,1990-08-16,Alex,71.0,Morono,Alex Morono,72.0,2.78,4.27,Orthodox,0.41,,0.5,0.0,0.0,0.5,170,"[0, 2, 2, 2]",0,2,2,2,1.0140845070422535,0.4235294117647059,170,27.865753424657534,-1.16993309573332,-0.6457105158470067,-0.24404640907344774,-0.3625045215911612,0.20189552991838433,-0.158993967664463,0.009379474067959205,-1.4660400230700807,-1.103823232966271,-0.36431718156378584,0.7777777777777778,19,7.049999999999999,1.4899999999999998,1.5359712230215827
0,2,0,12,1987-02-01,Ronda,67.0,Rousey,Ronda Rousey,68.0,4.14,4.17,Orthodox,0.52,,4.8,0.68,6.26,0.5,135,"[3, 1, 0, 0]",3,1,0,0,1.0149253731343284,0.5037037037037037,135,31.405479452054795,0.050587841567478975,-0.02971030137367235,0.0701131594334722,0.4880987285159429,0.6666356169169482,1.0733483106067319,2.9850635481989407,1.2223748179108527,3.044489050399755,-0.22685362713022167,0.8571428571428571,14,8.309999999999999,0.03000000000000025,1.0072463768115942
0,4,0,8,1979-12-19,Guido,66.0,Cannetti,Guido Cannetti,68.0,1.68,2.67,Southpaw,0.51,,0.4,0.5,2.52,0.81,135,"[1, 0, 0, 2]",1,0,0,2,1.0303030303030303,0.5037037037037037,135,38.53150684931507,1.619010271471665,-0.02971030137367235,-0.49546632666322865,-0.9864518401439114,-0.3176986205580452,0.9863006258993495,-0.22618687221147768,0.5197270603468948,0.6100382696316434,0.8869264191596495,0.6666666666666666,12,4.35,0.99,1.5892857142857144
0,4,0,8,1995-02-14,Montana,67.0,De La Rosa,Montana De La Rosa,68.0,5.0,3.0,,0.35,,7.5,0.0,0.0,0.0,125,"[0, 0, 1, 1]",0,0,1,1,1.0149253731343284,0.544,125,23.364383561643837,-1.831041910231768,0.6768066866049081,0.8994272139374965,1.3166418115628018,0.037647491221624044,-0.36912527944230034,4.634957102370408,-1.3804656842760439,-0.9019758743552371,-1.6950017340447856,0.6666666666666666,12,8.0,-2.0,0.6
2,9,0,19,1981-05-05,Mizuto,67.0,Hirota,Mizuto Hirota,67.0,3.7,3.66,Orthodox,0.4,,0.0,0.5,1.55,0.6,155,"[1, 1, 1, 1]",1,1,1,1,1.0,0.432258064516129,155,37.153424657534245,1.4697650318109088,-2.1188649327308084,-1.8374519542256635,0.24679331708114544,0.2788472828879378,-0.16227572401773957,-0.8849781246706946,0.5852545101976302,-0.0029347110523640437,0.178021027006214,0.6666666666666666,30,7.36,-0.040000000000000036,0.9891891891891892
0,4,0,13,1989-10-10,Marcin,70.0,Bandel,Marcin Bandel,70.0,5.26,0.79,Orthodox,0.5,,0.0,0.0,0.0,0.0,155,"[1, 0, 0, 0]",1,0,0,0,1.0,0.45161290322580644,155,28.715068493150685,-0.8746114869189321,-0.7129829868430685,0.05325947693407655,1.348547433039954,-1.559573815425936,0.9323199615736134,-0.8849781246706946,-1.4372538261547392,-1.1054409903006104,-1.994696486099505,0.7647058823529411,17,6.05,-4.47,0.15019011406844107
0,5,0,10,1990-02-20,Damian,65.0,Stasiak,Damian Stasiak,70.0,3.35,1.92,Orthodox,0.34,,0.8,0.34,2.55,0.46,135,"[1, 2, 2, 1]",1,2,2,1,1.0769230769230769,0.5185185185185185,135,28.350684931506848,-0.6217654876686486,0.762564401924227,-1.0610458127599296,0.014564196304038641,-0.8098657392955418,-0.4935100141261507,0.06574498418946946,-0.10484872415440084,0.6295659496912805,-0.37056718149020496,0.6666666666666666,15,5.27,-1.4300000000000002,0.5731343283582089
0,1,0,11,1992-04-05,Said,68.0,Nurmagomedov,Said Nurmagomedov,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,135,"[0, 0, 0, 1]",0,0,0,1,,,135,26.22739726027397,-1.0890962770480195,,0.635692645530173,-1.9934619845945436,-2.0698135632635335,-3.4531312941771515,-0.5181187286124248,-1.4320722662196543,-1.0302868553778863,-2.0232730566300137,0.9166666666666666,12,0.0,0.0,
0,4,0,5,1978-10-25,Alex,63.0,Chambers,Alex Chambers,63.0,5.03,2.97,,0.54,,1.0,0.41,2.38,0.57,115,"[2, 0, 1, 0]",2,0,1,0,1.0,0.5478260869565217,115,39.68219178082192,2.089805224972965,-0.7905238267472137,-0.5723242273152918,0.681573558406616,-0.5126838595766179,0.8962890054089079,0.12214599701573221,0.12183617965778447,0.7268346827295589,0.3636221264491896,0.5555555555555556,9,8.0,-2.06,0.5904572564612326
0,5,0,11,1985-07-11,Brandon,74.0,Thatch,Brandon Thatch,74.0,3.63,2.7,Switch,0.42,,0.7,0.66,1.36,0.5,170,"[2, 2, 0, 0]",2,2,0,0,1.0,0.43529411764705883,170,32.967123287671235,0.11654824245601147,0.288263623145981,1.4367802675028274,0.28389189367853657,-0.1639668483666581,-0.05736252951031538,0.28735297826384265,1.287872770397342,-0.048008880688212185,-0.36431718156378584,0.6875,16,6.33,-0.9299999999999997,0.7438016528925621
0,7,0,16,1986-09-06,Tarec,70.0,Saffiedine,Tarec Saffiedine,70.0,3.06,4.05,Switch,0.47,,0.1,0.36,0.52,0.84,170,"[0, 3, 1, 0]",0,3,1,0,1.0,0.4117647058823529,170,31.81095890410959,-0.17501734546874587,-1.579684654839994,-0.8043219679322061,-0.14957393773761354,0.15062819028608543,0.4507946612604221,-0.5465675343238079,0.03609422791214983,-0.700129510036425,0.9666293050720131,0.6956521739130435,23,7.109999999999999,0.9899999999999998,1.3235294117647058
0,3,0,13,1988-07-14,Marcin,75.0,Prachnio,Marcin Prachnio,74.0,2.28,3.42,Orthodox,0.62,,0.0,0.0,0.0,0.0,205,"[0, 0, 0, 1]",0,0,0,1,0.9866666666666667,0.36097560975609755,205,29.956164383561642,-0.6771158642132757,-0.6788910922009581,0.8169669905195492,-0.8114240656022974,-0.1526011228750537,1.5524701419657778,-0.48917308368814894,-1.3050969277589637,-0.959000054700302,-1.9347849923246987,0.8125,16,5.699999999999999,1.1400000000000001,1.5
0,3,0,14,1993-05-08,Nathaniel,66.0,Wood,Nathaniel Wood,69.0,5.07,4.52,Orthodox,0.34,,2.0,0.0,0.0,1.0,135,"[0, 0, 0, 1]",0,0,0,1,1.0454545454545454,0.5111111111111111,135,25.136986301369863,-1.3290932501744575,0.36642705027527733,-0.49546632666322865,1.0455507727654003,0.8963136056611131,-0.4935100141261507,0.9415405533923108,-1.4320722662196543,-1.0302868553778863,1.5695658023695702,0.8235294117647058,17,9.59,-0.5500000000000007,0.8915187376725837
0,9,0,19,1986-08-19,Brian,66.0,Kelleher,Brian Kelleher,66.0,5.98,5.06,Switch,0.45,,0.7,0.28,1.29,0.84,135,"[0, 0, 3, 2]",0,0,3,2,1.0,0.4888888888888889,135,31.86027397260274,0.1506870816151895,-0.8219850046715718,-0.49546632666322865,1.591014601009493,1.2506739311521107,0.4640145176550553,-0.00723797991076739,-0.33906464334238673,-0.19059661281348422,0.9947115849296367,0.6785714285714286,28,11.04,-0.9200000000000008,0.846153846153846
0,1,0,14,1988-02-22,Colby,71.0,Covington,Colby Covington,72.0,2.2,3.26,Orthodox,0.38,,0.2,0.51,5.63,0.78,170,"[2, 3, 2, 1]",2,3,2,1,1.0140845070422535,0.4235294117647059,170,30.34794520547945,-0.5439652695251924,-0.6457105158470067,-0.24404640907344774,-0.8035750167163663,-0.03346816566626084,-0.46388828212690525,-0.407580782225866,0.661983499154746,3.266937651831869,0.7317563956656958,0.9333333333333333,15,5.46,1.0599999999999996,1.4818181818181817
0,5,0,15,1984-02-14,Kenny,70.0,Robertson,Kenny Robertson,74.0,3.02,3.72,Orthodox,0.47,,0.8,0.26,1.37,0.57,170,"[2, 1, 0, 0]",2,1,0,0,1.0571428571428572,0.43529411764705883,170,34.37260273972603,0.4709869784877651,0.288263623145981,-0.8043219679322061,-0.17999259257383463,0.07372718083763707,0.4507946612604221,0.4263397303617845,-0.3811652862495808,-0.040245539862638215,-0.09029878725641567,0.75,20,6.74,0.7000000000000002,1.2317880794701987
0,8,1,21,1978-09-21,Josh,70.0,Thomson,Josh Thomson,71.0,2.12,2.59,Orthodox,0.47,,1.3,0.39,1.92,0.54,155,"[1, 0, 0, 0]",1,0,0,0,1.0142857142857142,0.45806451612903226,155,39.775342465753425,2.198196307273396,-0.2443556715471552,0.05325947693407655,-0.8690858516463663,-0.40655709871340207,0.6039412558962072,1.2460767118096432,0.140302676200109,0.26024420721979785,-0.03925072430435769,0.7241379310344828,30,4.71,0.46999999999999975,1.221698113207547
0,7,1,14,1993-03-10,Clay,71.0,Collard,Clay Collard,73.0,5.0,4.22,Orthodox,0.32,,0.5,0.39,2.81,0.71,145,"[2, 0, 0, 0]",2,0,0,0,1.028169014084507,0.503448275862069,145,25.2986301369863,-1.538921799792736,1.2604338145228833,1.091790654379122,1.0681879384498738,0.6079311260116399,-0.9411077977650285,-0.12950852342591895,0.08293553206273467,0.8118288562031203,0.5030222468752255,0.6666666666666666,22,9.219999999999999,-0.7800000000000002,0.844
0,2,0,26,1981-05-19,Georges,71.0,St-Pierre,Georges St-Pierre,76.0,1.4,3.78,Orthodox,0.53,,1.1,0.74,4.16,0.83,185,"[0, 0, 1, 0]",0,0,1,0,1.0704225352112675,0.41081081081081083,185,37.11506849315069,0.8481180502992669,0.4387733685355443,-0.9591473255932668,-1.224778168433863,0.5076026370119138,0.707949267773858,0.6132206068397159,1.4088567215611068,1.8262520961228113,0.979700391246856,0.9285714285714286,28,5.18,2.38,2.7
0,7,1,12,1980-04-14,Rafael,73.0,Feijao,Rafael Feijao,73.0,3.62,2.71,Orthodox,0.53,,0.1,0.4,0.6,0.63,205,"[1, 1, 0, 0]",1,1,0,0,1.0,0.35609756097560974,205,38.21095890410959,1.1334634305515796,-1.0643631530269269,-0.44561835846520625,0.13406136736037985,-0.5849709710210386,0.645009084770882,-0.4020951525604156,0.29682709909319377,-0.5807767368484671,0.1970614344034411,0.631578947368421,20,6.33,-0.9100000000000001,0.7486187845303867
0,2,0,5,1995-05-17,Gillian,65.0,Robertson,Gillian Robertson,63.0,2.05,2.05,,0.33,,3.2,0.6,4.85,0.0,125,"[0, 0, 1, 1]",0,0,1,1,0.9692307692307692,0.504,125,23.112328767123287,-1.8963324285666772,-1.4918344570939148,-0.3531084617680534,-0.7392440736017057,-0.7094460567985942,-0.5531983630899194,1.6263660299790175,0.9353661001727632,1.6682522718948567,-1.6950017340447856,0.7142857142857143,7,4.1,0.0,1.0
0,4,0,16,1992-05-31,Jessin,72.0,Ayari,Jessin Ayari,73.0,2.6,3.27,Orthodox,0.34,,0.5,0.0,0.0,0.33,170,"[0, 1, 1, 0]",0,1,1,0,1.0138888888888888,0.4294117647058823,170,26.073972602739726,-1.621790665645147,-0.17872344635051282,0.3162291497853107,-0.4993884683541558,-0.031137832046610834,-0.8704140347434951,0.009379474067959205,-1.4660400230700807,-1.103823232966271,-1.0297904248816854,0.8,20,5.87,0.6699999999999999,1.2576923076923077
0,7,0,18,1984-10-21,Shawn,72.0,Jordan,Shawn Jordan,75.0,3.3,2.87,Southpaw,0.5,,0.1,0.38,1.97,0.76,260,"[3, 0, 0, 0]",3,0,0,0,1.0416666666666667,0.28846153846153844,265,33.68767123287671,-0.10566111960806465,-0.7348008031100824,-1.2629867451208185,0.02810325097273066,-0.20224881376919335,0.36081862599751524,-0.5345623206419717,0.06626541407465679,0.4948370075844056,0.5190613668437304,0.72,25,6.17,-0.4299999999999997,0.8696969696969697
1,4,0,11,1983-12-05,Mats,73.0,Nilsson,Mats Nilsson,74.0,5.62,2.99,Orthodox,0.39,,2.3,0.83,3.87,0.44,170,"[1, 0, 0, 0]",1,0,0,0,1.0136986301369864,0.43529411764705883,170,34.56712328767123,0.5200418522855316,0.288263623145981,0.876504708644069,1.7972199717805348,-0.09638717339680947,-0.36225684397275765,2.5111410118309103,1.997213944472284,1.9005896665308522,-0.5991900909701033,0.71875,16,8.61,-2.63,0.5320284697508897
1,13,0,15,1981-11-10,George,73.0,Roop,George Roop,72.0,2.47,3.43,Orthodox,0.34,,0.1,0.57,1.05,0.59,135,"[1, 0, 0, 0]",1,0,0,0,0.9863013698630136,0.5333333333333333,135,36.635616438356166,1.201729102116149,1.5548391052221264,3.4635900760136775,-0.5129173079320067,0.18103072642928494,-0.4935100141261507,-0.44513576451218806,0.7929789660662115,-0.3468180532905823,0.09650187017974077,0.5344827586206896,29,5.9,0.96,1.388663967611336
0,7,0,17,1990-02-13,Dan,72.0,Hooker,Dan Hooker,75.0,4.35,3.87,Switch,0.42,,0.4,0.42,0.56,0.76,155,"[2, 2, 2, 2]",2,2,2,2,1.0416666666666667,0.4838709677419355,155,28.36986301369863,-0.9705177990487893,1.6301535896364983,1.3137337643739033,0.7058575320639822,0.4133658998377334,0.05664341310053067,-0.22926894421520602,0.261653176381251,-0.7071161410238245,0.7574123638344058,0.7083333333333334,24,8.219999999999999,-0.47999999999999954,0.8896551724137932
0,2,0,13,1985-01-18,Diego,69.0,Ferreira,Diego Ferreira,74.0,3.08,3.86,Orthodox,0.38,,1.0,0.11,0.35,0.62,155,"[1, 1, 0, 1]",1,1,0,1,1.0724637681159421,0.4774193548387097,155,33.443835616438356,0.4391527570186349,1.1615262743405848,-0.5769776667858368,-0.1910833187486377,0.4069602514115525,-0.3811948611360104,0.7542948264680267,-0.9923019921572179,-0.8564879595026191,0.250444944109738,0.8666666666666667,15,6.9399999999999995,0.7799999999999998,1.2532467532467533
0,3,0,11,1991-06-24,Joby,66.0,Sanchez,Joby Sanchez,68.0,2.45,3.12,Orthodox,0.34,,0.5,0.83,1.18,0.38,125,"[2, 0, 0, 1]",2,0,0,1,1.0303030303030303,0.544,125,27.01095890410959,-0.8864584330169503,0.6768066866049081,0.2731593760847216,-0.4604798857827892,0.1320172025504938,-0.4611618212661096,-0.26274929454580936,1.8231016175448058,-0.2766420160923276,-0.4138874314616338,0.7857142857142857,14,5.57,0.6699999999999999,1.273469387755102
1,7,0,13,1985-01-16,Hyun,75.0,Gyu Lim,Hyun Gyu Lim,77.0,5.07,4.45,Orthodox,0.41,,0.2,1.0,0.23,0.73,170,"[1, 1, 1, 0]",1,1,1,0,1.0266666666666666,0.45294117647058824,170,33.44931506849315,0.2381490563772362,1.6892248316354623,1.9970558263615859,1.3789634677824953,0.24384153507208361,-0.158993967664463,-0.407580782225866,2.7065551185472265,-0.9252663939780699,0.536028971160431,0.6428571428571429,21,9.52,-0.6200000000000001,0.8777120315581853
0,4,0,20,1992-03-21,Alex,66.0,Perez,Alex Perez,65.0,2.38,2.66,Orthodox,0.4,,2.4,0.53,4.23,1.0,125,"[0, 0, 1, 1]",0,0,1,1,0.9848484848484849,0.52,125,26.268493150684932,-1.078781590286083,-0.6243779996143857,0.2731593760847216,-0.5092636186510997,-0.22973335754350652,0.09105742967674857,1.0666281560457354,0.6651857253204025,1.3396870243329895,1.676351693805614,0.8333333333333334,24,5.04,0.28000000000000025,1.1176470588235294
0,3,0,8,1987-02-05,Kyle,67.0,Bochniak,Kyle Bochniak,70.0,4.31,2.56,Orthodox,0.31,,0.0,0.2,1.0,0.62,145,"[0, 2, 1, 2]",0,2,1,2,1.044776119402985,0.4827586206896552,145,31.394520547945206,0.10428882762704401,-0.16090644440717775,-0.9951720123986663,0.6283041786505557,-0.4771932494499981,-1.034698628481993,-0.47744186994331295,-0.6871265122482679,-0.43647056022562164,0.13976992595195797,0.7272727272727273,11,6.869999999999999,-1.7499999999999996,0.5939675174013922
0,3,0,7,1987-07-17,Jonathan,74.0,Wilson,Jonathan Wilson,75.0,5.65,2.92,Southpaw,0.48,,0.0,1.0,0.37,0.8,205,"[1, 2, 1, 0]",1,2,1,0,1.0135135135135136,0.36585365853658536,205,30.95068493150685,-0.45898102053599615,-0.2934190313749894,0.18567431602717152,1.5664012396844356,-0.45708693142856416,0.14086405299593927,-0.48917308368814894,2.6997131393714295,-0.7257623420250038,0.7723215812983362,0.7,10,8.57,-2.7300000000000004,0.5168141592920353
1,6,0,12,1990-07-12,Cody,70.0,Pfister,Cody Pfister,73.0,2.8,1.41,Orthodox,0.25,,0.0,0.3,2.82,0.0,155,"[3, 1, 0, 0]",3,1,0,0,1.042857142857143,0.47096774193548385,155,27.96164383561644,-1.0839308189483823,0.6928989590446715,0.05325947693407655,-0.3888340575104754,-1.16242361300273,-1.8041692524047697,-0.8849781246706946,-0.22374882434331758,0.9004091435574891,-1.994696486099505,0.6578947368421053,19,4.21,-1.39,0.5035714285714286
0,6,1,17,1981-03-13,George,72.0,Sullivan,George Sullivan,73.0,2.46,3.6,Orthodox,0.39,,0.7,0.2,1.39,0.4,170,"[2, 1, 0, 1]",2,1,0,1,1.0138888888888888,0.4294117647058823,170,37.298630136986304,1.2088828266006582,-0.17872344635051282,0.3162291497853107,-0.6058537602809296,0.04576317740183762,-0.36225684397275765,0.28735297826384265,-0.6315209947466192,-0.024718858211490453,-0.7557720305743149,0.7391304347826086,24,6.0600000000000005,1.1400000000000001,1.4634146341463414
0,5,0,11,1984-07-24,Joshua,64.0,Sampo,Joshua Sampo,64.0,2.96,1.99,Orthodox,0.36,,2.1,0.33,1.06,0.4,125,"[1, 0, 0, 0]",1,0,0,0,1.0,0.512,125,33.93150684931507,0.9061921030045607,-1.0581062283541502,-0.9793762996208284,-0.10505554631367114,-0.7566309124630288,-0.27708873761849057,0.8567264533207548,-0.10675820282919983,-0.3402352898139793,-0.34646036290462573,0.6875,16,4.95,-0.97,0.6722972972972973
0,8,1,15,1983-09-18,Abel,68.0,Trujillo,Abel Trujillo,70.0,2.31,2.65,Orthodox,0.41,,0.4,0.45,2.18,0.4,155,"[1, 2, 2, 0]",1,2,2,0,1.0294117647058822,0.45161290322580644,155,34.78082191780822,0.810599426219986,-0.7129829868430685,-1.20721481050575,-0.7348978503436908,-0.36812320815631755,-0.052816155458604755,-0.22926894421520602,0.3830036765623933,0.44518074438402,-0.5462181440290255,0.6521739130434783,24,4.96,0.33999999999999986,1.147186147186147
0,1,1,11,1989-09-29,Niko,72.0,Price,Niko Price,76.0,4.03,2.53,Orthodox,0.29,,2.2,0.27,1.3,0.83,170,"[0, 1, 3, 1]",0,1,3,1,1.0555555555555556,0.4470588235294118,170,28.745205479452054,-0.9481497930701757,1.2222377621389686,0.3162291497853107,0.5880784420407474,-0.2035825199007074,-1.378571225514233,2.3721542597329695,-0.33943933483340766,-0.09458892564165598,0.9274838201709601,0.9166666666666666,13,6.5600000000000005,-1.5000000000000004,0.6277915632754342
0,5,0,21,1992-03-07,Nikita,75.0,Krylov,Nikita Krylov,77.0,2.87,6.55,Orthodox,0.6,,1.8,0.16,0.37,0.42,205,"[2, 3, 0, 0]",2,3,0,0,1.0266666666666666,0.375609756097561,205,26.306849315068494,-1.4775445467976718,0.4775250902769479,0.8169669905195492,-0.39512824064111846,1.7534800386699219,1.3508121292558006,1.0782296766110508,-0.6643273170181007,-0.7257623420250038,-0.5135540411726056,0.8076923076923077,26,9.42,3.6799999999999997,2.282229965156794
0,3,0,22,1986-11-04,Rustam,68.0,Khabilov,Rustam Khabilov,73.0,1.72,2.12,Orthodox,0.35,,0.1,0.46,4.17,0.61,155,"[1, 4, 1, 0]",1,4,1,0,1.0735294117647058,0.47096774193548385,155,31.649315068493152,-0.05940783381514602,0.6928989590446715,-1.20721481050575,-1.1515869070204199,-0.7076225747438969,-0.7095735668134167,-0.7210508295568224,0.42345384328944075,1.8606565480640262,0.214232985557976,0.88,25,3.84,0.40000000000000013,1.232558139534884
2,11,0,21,1983-12-16,Takeya,67.0,Mizugaki,Takeya Mizugaki,68.0,3.27,3.37,Orthodox,0.37,,0.1,0.57,1.46,0.7,135,"[2, 2, 0, 0]",2,2,0,0,1.0149253731343284,0.5037037037037037,135,34.536986301369865,0.7398253799682803,-0.02971030137367235,0.0701131594334722,-0.03338866771742008,0.14165735693028517,-0.23236696000400384,-0.44513576451218806,0.7929789660662115,-0.07993975914220648,0.491714144669695,0.6470588235294118,34,6.640000000000001,0.10000000000000009,1.0305810397553516
0,1,0,13,1987-05-11,Kamaru,72.0,Usman,Kamaru Usman,76.0,1.46,3.64,Switch,0.48,,0.3,0.47,3.85,1.0,170,"[2, 2, 2, 2]",2,2,2,2,1.0555555555555556,0.4470588235294118,170,31.134246575342466,-0.3456730331877389,1.2222377621389686,0.3162291497853107,-1.3663201311864563,0.05508451188043744,0.5524260994145697,-0.2685940301279243,0.49507969349005354,1.8850629848797038,1.5929570634888597,0.9285714285714286,14,5.1,2.18,2.493150684931507
0,6,2,14,1975-07-29,Yoshihiro,70.0,Akiyama,Yoshihiro Akiyama,73.0,3.62,3.1,Orthodox,0.41,,1.0,0.67,2.29,0.92,170,"[1, 0, 0, 0]",1,0,0,0,1.042857142857143,0.4294117647058823,170,42.92602739726028,2.6280195981585988,-0.17872344635051282,-0.8043219679322061,0.27628722996948146,-0.07075350358066002,-0.158993967664463,0.704313234557668,1.3295987218135152,0.6739818160901662,1.2797931842804366,0.7,22,6.720000000000001,-0.52,0.856353591160221
1,2,0,27,1986-08-13,Demetrious,63.0,Johnson,Demetrious Johnson,66.0,1.64,3.44,Orthodox,0.54,,0.6,0.56,3.54,0.65,125,"[2, 2, 2, 1]",2,2,2,1,1.0476190476190477,0.528,125,31.876712328767123,0.37393244266563186,-0.19064977087462112,-1.6056441374736032,-1.0249773661160948,0.38366976609414605,1.3795690152100846,-0.1927820603041491,0.780977314542843,0.9740257004334913,0.4963779940579741,0.9166666666666666,30,5.08,1.8,2.097560975609756
0,5,0,14,1982-11-26,Reginaldo,67.0,Vieira,Reginaldo Vieira,65.0,2.89,3.76,,0.4,,0.8,0.27,1.97,0.25,135,"[1, 1, 1, 0]",1,1,1,0,0.9701492537313433,0.48148148148148145,135,35.59178082191781,0.9719832559825482,-1.2181223563205215,0.0701131594334722,-0.2611647718193487,0.3975842586737832,0.028776094118143514,0.06574498418946946,-0.37810062987371773,0.2520308018716269,-1.1250633418801177,0.7368421052631579,19,6.65,0.8699999999999997,1.301038062283737
